,ALLG-72,AMERICAN EXPERIENCE,AT2000 (Suavizada 10%)_FEM,AT2000 (Suavizada 10%)_MAS,AT-2000 FEMALE,AT-2000 MALE,AT-49 FEMALE,AT-49 MALE,AT-50,AT-55,AT-71,AT-83 FEMALE (Basic),AT-83 FEMALE (IAM),AT-83 MALE (Basic),AT-83 MALE (IAM),BR-EMSmt-v.2010-f,BR-EMSmt-v.2010-m,BR-EMSsb-v.2010-f,BR-EMSsb-v.2010-m,BR-EMSmt-v.2015-f,BR-EMSmt-v.2015-m,BR-EMSsb-v.2015-f,BR-EMSsb-v.2015-m,BR-EMSmt-v.2021-f,BR-EMSmt-v.2021-m,BR-EMSsb-v.2021-f,BR-EMSsb-v.2021-m,CSG-60,CSO-41,CSO-58,CSO58 - FEM - AGE LAST,CSO58 - FEM - AGE NEAREST,CSO58 - MAS - AGE LAST,CSO58 - MAS - AGE NEAREST,CSO58 FEMALE,CSO58 MALE,CSO80,EB7-75,GAM-71 FEMALE,GAM-71 MALE,GAM-83 - FEMALE (suav 10%),GAM83_BÁSICA - FEMALE,GAM83_BÁSICA - MASC,GAM-83 - MASC (suav 10%),GAM-94 FEMALE,GAM-94MALE,GKF-95,GKM-70,GKM-80,GKM-95,GR-95 MALE,GR-95FEMALE,GRUPAL AMERICANA,HUNTER SEMITROPICAL,IBGE 2006              Ambos os Sexos,IBGE 2007                 Ambos os Sexos,IBGE 2008                 Ambos os Sexos,IBGE 2009                 Ambos os Sexos,Prudential-50,Rentiers Français,RP-2000 FEMALE,RP-2000MALE,SGB-51,SGB-71,SGB-75,UP-84 F,UP-84 M,UP84_MAS_&_FEM,UP-94 FEMALE,UP-94 MALE,USTP-61,X-17,BENTZIEN,Experiência CAP,GRUPAL AMERICANA.1,IAPC,IBA (FERROVIARIOS),MULLER,RP-2000 DISABLED FEMALE,RP-2000 DISABLED MALE,RRB-44,TASA/1927,WINKLEVOSS,ZIMMERMANN,ZIMMERMANN (FERR. ALEMAES),ALVARO VINDAS,GRUPO AMERICANA,HUNTER'S,IAPB-57 Forte,IAPB-57 FRACA,IBA (FERROVIARIOS).1,LIGHT FORTE,LIGHT MEDIA,MULLER.1,PRUDENTIAL (FERR. APOSENT.),RGPS-99/02 M.M,RRB-1944 Mod - Fem,RRB-1944 Mod - Masc,TASA-1927,WYATT 1985 ,ZIMMERMANN EMPR. ESCRIT,Atuários Ingleses,Hubbard Laffitte,J.P. Jansen,Kinkelin,Moser,Samuel Dumas
24,0.0,614.2597753433208,15913.568448980892,8435.948905945947,14316.649309469916,7600.353361103501,10560.826889312895,6811.286066091405,6811.286066091405,7694.16349153313,8464.57922118644,13651.204015792351,15141.516801515154,7554.2998254236,8379.264724966444,14275.716035714284,3927.014224015747,17231.38076034483,5366.348736021505,12552.816060351759,4636.845528698886,17399.472188089137,6457.472498277131,11587.055576386876,4795.923016880629,15056.686807757114,5576.577927841416,2222.1540571428577,1795.068001624549,2607.810597120419,2700.1832176703615,2722.24958715847,2594.311906911844,2607.810597120419,5737.13078678161,5424.787208695652,2737.261847252747,3636.9798673997084,15280.521512675841,8450.239841632825,20910.503287050207,18857.92585330189,10131.990294614607,11251.26348126126,17172.13203919244,8002.823632820513,11858.029640323879,3749.4051462406023,4195.927882088828,3592.3124155043224,3842.0866132665637,11754.708007352941,2064.700846680498,532.9342150380022,2689.6533394046346,2739.907482499443,2819.5659360502486,2910.4533090298887,6953.791890835655,770.0632512480499,24865.62289554726,13287.874220425534,1553.4931632332705,2555.4279081605955,2606.4407428597597,3936.336248180742,4506.7173687850045,4341.615840735422,15964.442459568689,7441.568183614008,3927.014224015747,3174.7212257961783,46.75030630630631,27.932478835146373,21.860900621118017,45.16159518599563,48.037686635944695,40.5,661.1781895973154,211.6360484783572,182.43769230769232,99990.00025,539.4960494505495,48.037686635944695,48.037686635944695,8731.26160125874,9605.387215384615,1194.8400271084338,70.9551612903226,3613.1953057971014,882.885142857143,7132.860642857143,13503.515363513512,5198.338133333332,0.0,27767.778677777776,2767.786777777778,4156.672666666667,8610.692555172413,12490.002,14695.88405294118,17.843850083596507,17.327687642153144,14.516098081023456,18.264076782449724,0.34615384615384615,0.0
25,0.0,976.6203112655088,24153.186938030212,12971.017915012988,21782.368058615804,11645.813068174928,15952.067880255488,10400.672810666667,10400.672810666667,11766.037832589102,12887.230766451616,20602.559805030927,22906.638895151857,11544.699177618497,12845.741310405143,22841.14565714286,6283.222758425197,27570.20921655172,8586.157977634408,20386.961565772202,7561.918836809625,27732.875008446477,10588.45990582566,18450.71260579369,7623.391306483923,24073.495121265638,9008.636433255764,3523.8410888495578,2761.800817777778,4129.093160207254,4250.909233559165,4285.090148817205,4097.126099845759,4129.093160207254,8972.771164943822,8586.157977634408,4503.788171299434,5772.7230675774235,23038.757819227667,12908.076034390953,31604.555383683793,28453.753137679716,15517.984702524269,17225.383022344828,27475.411262707898,12086.87972067776,17706.644284660346,5931.9661503345715,6645.125344885928,5879.368262042741,6142.593917789068,17605.14900644934,3262.7080445901643,845.2153318406889,4246.625948721568,4331.240702793351,4464.35873349723,4609.935766864999,10636.469390157125,1266.101202051282,38631.344651169085,21260.59875268085,2410.474662320898,4080.2777847782895,3986.0169925002506,6546.766109670222,7370.8969373148675,7069.925772478298,25543.1079353099,11235.763775201123,6333.216429206349,5015.459260880503,78.90770412249707,46.43641522605054,38.188132450331125,74.10147486033519,80.93435475330928,64.8,1057.8851033557048,338.6176775653715,291.9003076923077,159984.0004,844.289453763441,80.93435475330928,80.93435475330928,13897.04807826087,14798.819134814816,1925.780532815534,116.49800132013202,5739.406803453237,1438.5894545454548,9740.10412097561,18165.821701818182,7984.008,0.0,36347.63812363636,4428.458844444444,6650.676266666667,13098.758978360656,18588.654602790695,21036.634618947366,28.766469783773793,29.052428781204117,23.60776371308017,28.99058823529412,0.553846153846154,0.0
26,0.0,484.03744004920054,11519.378909613833,6251.783463668232,10381.611929610392,5594.243752358543,7524.958809499059,4954.782380327544,4954.782380327544,5609.980376089888,6145.848753846153,9748.09920097561,10861.566689391304,5516.864774453039,6145.848753846153,11103.11255111111,3141.6113792125984,13785.10460827586,4293.078988817204,9999.507228021917,3804.796113281136,13808.926892024178,5417.203003452,9136.551940682792,3808.3210460470805,11992.733377906725,4590.84641025453,1746.395084912281,1329.804602140468,2032.8241665306125,2097.270757894737,2108.4096764021165,2017.3243556962025,2032.8241665306125,4387.608035604396,4202.530115789474,2304.1456483236993,2845.0726550756062,10861.566689391304,6145.848753846153,14917.374206328355,13414.81998394631,7372.075968738008,8188.723263475409,13597.443352870749,5739.129220781609,8292.479205043453,2933.181910588235,3289.070464405671,2992.7555195468867,3068.9282769230776,8256.464745917356,1598.435662811245,418.0226505218317,2089.7377259954455,2133.7856925057713,2202.183998126292,2274.8800958070324,5074.595269982211,626.945834920635,18683.58964104673,10574.01209401058,1166.067047430584,2020.4054539229212,1900.4053305648854,3419.5967845381315,3772.7225684839323,3605.3738950280044,12650.229112101268,5332.456934584779,3192.005,2461.1422824691363,41.70671604938272,24.11632070764424,20.932794326241137,37.96083420752566,42.63246540880503,32.4,528.9425516778524,169.30883878268574,145.95015384615385,79992.0002,412.64792433228183,42.63246540880503,42.63246540880503,6900.46518301209,7134.859382857143,970.0114700244497,59.240475041876046,2849.1484571428573,732.7623407407408,4202.530115789474,7835.13929490196,3913.57270745098,0.0,14806.815894814816,2214.229422222222,3325.3381333333336,6341.208869206349,8502.640177872341,9294.327301395348,14.464377025036821,14.851065798987708,12.07160083160083,14.418007380073801,0.276923076923077,0.0
27,0.0,1439.5130341463414,33125.175614718224,18185.416102233685,29752.67977396526,16236.171457626015,21290.393967367676,14110.285806374557,14110.285806374557,15997.37080375434,17623.06698352941,27818.232550190252,30983.756581984497,15849.024945015874,17701.266617353027,32408.43687243243,9499.824643809523,39976.0036,13019.489300869565,29045.772395460463,11544.507579191633,40271.50390939585,16418.869815424066,26971.05174329595,11451.019505734972,35699.85863483177,14096.531198080504,5193.418904347826,3834.558220321544,6006.174633768844,6226.348576588427,6258.745433089007,5946.470409660243,6006.174633768844,13019.489300869565,12347.145660618557,6993.564379649124,8468.585958123142,30745.235449230764,17519.86785712281,42229.52453476055,38071.24187523809,21028.63841894737,23367.819021497075,39711.10296174834,16482.198545182942,23372.379716897878,8703.289227272726,9768.735449046775,9108.4358593242,9199.689708848577,23322.309669945527,4700.439928818897,1241.9365448101269,6145.584473806076,6245.435289622564,6488.813232099141,6705.119139744674,14468.763559188406,1856.9543029467081,53787.661868825126,31389.61714944503,3378.367246030053,6042.757810823054,5420.67254600363,10419.878017765013,11056.3454059723,11056.3454059723,37013.04092503704,15321.277926199487,9499.824643809523,7204.935582650601,132.96961404421327,75.12111924597252,68.49309090909091,116.56688372093022,135.42887556142665,97.2,1586.827655033557,507.92651634805725,437.8504615384616,239976.00059999994,1209.4158350256937,135.42887556142665,135.42887556142665,20559.19739051115,20665.662132413796,2924.4517884029483,180.7872326530612,8486.65521787234,2240.2145433962264,10985.187391926602,20665.662132413796,11404.584028571426,0.0,36339.64032363636,6642.688266666667,9976.0144,18437.546261538464,23505.417884705883,24465.80179836735,43.6366235099945,44.69250216450216,37.59407707910751,43.138114602587805,0.8307692307692314,0.0
28,0.0,3572.2090590799025,79727.2453225532,44384.46469444444,71539.05791606205,39517.859151609504,50107.24202026756,33422.16973714286,33422.16973714286,37866.69882481668,41606.688266666664,66311.69497592922,74014.08622407408,38011.08962984772,42553.657483636365,76863.08862307691,23749.561609523807,93690.0096,32548.723252173913,69112.25188579825,29256.94655945148,95359.85676024428,41273.722518006616,65858.43301743487,28708.04125766012,88090.78329205993,36152.88403934705,12815.606380686695,9170.86673076923,14718.386023152709,15364.222874421594,15484.099350777202,14539.312218803978,14718.386023152709,32198.092416129035,29940.03,17587.109823529416,20601.200584793387,72403.78053594205,41491.26819739612,99277.75740437084,89492.24885597015,49773.905103189376,55290.569765535074,95481.41069388537,39727.82102848806,55006.095639154184,21522.775512949644,24180.502544936007,22981.513714377885,22963.830340959325,54885.07132505493,11478.539538461539,3071.8114083507303,14951.333421313246,15247.16527347313,15804.98904115629,16335.289345852661,34304.287358384885,4584.156648297214,127599.58151808512,76275.8896525954,8134.592211862879,14776.855912225521,12859.966300826874,26512.221646793623,26942.733600027004,28295.419263629494,88697.40658970414,36931.393010641186,23016.962076923075,17587.109823529416,353.7096337448559,194.92717987813816,187.59243902439025,298.40088612099646,358.8266666666667,243.0,3967.0691375838924,1269.8162908701431,1094.6261538461538,749940.0011999999,2952.3469927710844,358.8266666666667,358.8266666666667,50873.80374809847,49940.018000000004,7347.528907407407,458.9813793103449,20773.376533333332,5600.536358490566,24133.58558709678,45394.56525454546,27977.415277570097,0.0,78887.37982105264,16606.720666666668,24940.036,45394.56525454546,54485.47104545454,55495.57175555555,110.71563441640953,111.93443163393984,96.0,108.1350553505535,2.076923076923077,0.0
29,0.0,2004.5110845563547,43667.80609886117,24711.280965754,39046.46716511495,21929.837447405684,26695.570560427674,17917.44165338226,17917.44165338226,20228.23118791061,22334.433972631574,35906.81142366386,40155.13248650828,20723.034680020763,23221.826380488375,41429.42160414635,13566.021250000002,51481.157125151505,18647.334151318682,37222.19885944496,16357.879553368979,50925.23828510889,23652.78940586029,36169.0345557795,16284.179632569078,48979.25388898417,20974.54692817098,7169.429950508474,4966.0578,8139.112283076924,8573.628511708863,8639.502707755102,8042.428961123176,8139.112283076924,17860.752992105263,16312.171526153852,9907.549537836258,11514.938067478262,38602.37111636363,22246.484792756226,53091.00544,47718.81504076404,26695.570560427674,29686.289444279726,51325.52224331419,21788.86305044545,29377.77453188235,12065.66801311388,13568.197594815716,13073.192442215113,13002.831983950919,29377.77453188235,6285.748332230484,1716.9374695880535,8196.830487686659,8352.531607760322,8669.458361493284,8961.259895251027,18404.193548186548,2565.4995592048926,68514.3913127742,41228.1429263301,4430.350450285714,8295.285064466927,6899.15750781729,15322.839053869015,14865.230615229619,15663.155991794089,47718.81504076404,20252.410427384246,12466.02312,9625.120829090907,213.19496049204056,114.6048807597627,117.06080701754384,172.9681732769045,215.3396824817518,137.70000000000002,2248.0058446308717,719.5625648264142,620.2881538461539,424966.00068,1631.2078501175317,215.3396824817518,215.3396824817518,28489.500064885917,27834.86282901639,4173.989472079208,263.65821867364747,11690.162581034481,3235.3191692307696,11937.855125915492,22334.433972631574,15420.564154545456,0.0,37743.78542777777,9410.475044444445,14132.68706666667,25339.14571835821,28779.569352033894,25723.586977575753,63.890141064706924,63.51175521958243,55.706456692913385,61.605000000000004,1.1769230769230776,0.0
30,0.0,4315.39850549229,91965.81586902488,53240.14671546398,82148.23887222224,47119.90655902042,54578.90540350517,36778.62678943427,36778.62678943427,41359.4037016943,45605.04231567902,74976.72818014807,83826.24307436962,43455.44321470588,48674.38117917918,84016.92537090908,29291.12598507937,105640.29866428573,40143.42534434784,76721.3685945535,35027.0730591898,106247.85195645978,51236.52453120617,75708.264947092,35343.548878806534,103871.44462819265,46508.27727190368,15342.75546666667,10319.39014696629,17296.970828779347,18334.950429785746,18519.0384541206,17055.709549629628,17296.970828779347,38070.365786907205,34185.29921925926,21313.347246994217,24268.16150315789,78817.27534873561,45661.505829168105,108113.147156924,97294.43511263156,54822.16737123442,60881.54140463428,105339.1184001054,46118.289312405745,60324.32498418889,25909.198755415724,29244.588690830424,28387.58656153847,28256.829332719757,60383.53898386928,13140.389314285714,3686.526681626016,17226.631812940832,17669.19138973869,18230.184212924712,18843.252951483853,37835.87217757377,5498.534836626506,140077.52491951513,83259.34976133335,9243.699180840344,17553.51930187565,14184.28483966281,34090.398335081256,31469.095404410054,33229.37144003331,98069.25002327058,42849.465768709975,25800.178784125874,20255.73766967033,483.19053868065976,258.6917563292503,278.978603773585,385.22758039457455,492.45159024390244,299.69999999999993,4892.718603020134,1566.1067587398431,1350.038923076923,924926.0014799999,3456.9221111450383,492.45159024390244,492.45159024390244,61083.047178388435,60581.76027491803,9061.952319135804,582.9577566371681,24926.05476,7041.577015384616,22487.0362897561,41971.48710545455,32961.75572571429,369926.00369999994,69737.34036471698,20481.622155555557,30759.37773333333,54337.789865882354,57738.52368,46761.472267974685,141.81372560113155,138.44628335131247,124.09054263565893,124.80285714285715,2.561538461538462,0.0
31,0.0,3927.58898747356,82057.61794073429,48572.93935970529,73366.1410119784,43024.54900597465,47088.75128237725,31797.078452320522,31797.078452320522,35608.842475452264,39466.91296093023,66208.82056090838,73845.05911826088,38524.53846705336,43189.02417947073,72272.4415119149,26703.696723307086,91823.9044718919,36491.171404946246,66887.51155429022,31521.74206665191,95036.9072598951,46240.93261739004,66433.86378718204,32210.435108615668,92411.27266601869,43198.27192082494,13809.634320408164,9047.408321340483,15457.188615251142,16477.88718131118,16680.8374929064,15248.080702060608,15457.188615251142,33932.034,30020.53399522124,19033.18411550562,21615.726781387755,68068.2895110902,39466.91296093023,93338.6057825934,84090.42957758415,47351.82911998047,52645.20022457366,91084.82769540483,41344.93899804384,52304.17241167864,23014.19536373795,26579.899795679554,25886.24301328245,25787.55801798479,52401.15783446913,11536.19518313993,3339.152947254509,15252.421640965986,15576.87434093425,16177.161798009822,16719.05045991056,32750.56804253282,4969.266537037036,110681.19610575245,68068.2895110902,8122.938532217297,15694.706624972647,12282.257060045773,32068.141832113422,28077.736436238407,29730.461230459237,84720.04355918702,38437.126284740654,22448.60763139072,17921.482249417993,455.6891926380369,246.43347839847507,275.40000000000003,361.8420783919597,465.42599999999993,293.1247368421052,4496.011689261743,1439.1251296528285,1240.5763076923079,849932.00136,3089.2835430454966,465.42599999999993,465.42599999999993,55216.57375552846,54770.73075741936,8306.522276453205,543.2161964157707,22598.71766666666,6470.638338461539,18716.591926740333,34625.9108710204,29497.256491304353,113265.34353333336,54770.73075741936,18613.38056131868,28031.214693719015,49207.38577884058,49932.02312,39932.028900000005,133.44601530168669,127.45122535464176,117.3038783269962,126.1682820976492,2.3538461538461553,0.0
32,0.0,5365.173543403019,110494.25526911764,67048.89004285715,98645.51817031934,59475.111861200254,60944.99722896104,41279.29282861971,41279.29282861971,45984.479312549025,50992.999761739135,87921.00637140825,98027.10810798958,51384.684751087625,57645.59599755774,93906.02350000001,36340.16915713178,117406.01879999999,49906.04418000001,87331.62050529524,42520.976126806854,127450.11501285141,61919.49386117333,87100.01154653504,43867.72689053685,122832.93399525058,59820.62670916529,18631.217571593625,11895.980158367345,20794.99463888889,22234.950657222893,22502.251606153848,20475.035184934357,20794.99463888889,45098.356572307704,39736.563934576276,25589.146119289613,28829.153298076926,88086.13762135647,51216.086720122265,121040.03885455671,108954.74415491182,61504.98736820839,68319.42384649637,118293.92797889926,55925.10975481167,68249.7868660326,30584.923178934725,36079.385164691004,35244.40837466165,35191.34788928529,68319.42384649637,15215.590544071661,4541.585061262327,20299.86400982182,20888.978787108033,21520.435354834648,22237.327099311267,42555.779561695104,6747.6620457496365,134191.7307357143,83535.91965243417,10713.286490836286,21020.210641766396,15963.534220861975,43304.019506724835,36143.53204612414,39974.25632452088,109976.27768024123,52012.47254921064,29281.0752,23885.683956734694,641.1046274143301,352.9880949356318,405.2018421052631,511.4632736235596,643.3829999999999,432.4522222222223,6215.0749822147645,1989.3788556965576,1714.9143076923076,1174906.0018799999,4148.398016317688,643.3829999999999,643.3829999999999,74746.7938472102,74509.20421317461,11425.799603137251,763.1304545454545,30425.55289948052,8774.173628301887,22945.311566274504,42633.32442727273,39736.563934576276,117406.01879999999,65183.81161777778,25589.146119289613,38430.64750393442,67048.89004285715,62572.701916666665,43831.28393485982,189.39484673152415,176.50098134863703,163.96792452830186,177.59285714285713,3.2538461538461543,0.0
33,0.0,3718.6914297247704,75622.08778249541,47009.6294097475,67556.96692367214,41706.177968734184,40080.01252745985,27139.31620377329,27139.31620377329,30071.022436369858,33607.5017277551,59393.47777445945,66066.28099605812,34854.66610563492,39079.93529230961,61045.12893111111,24378.48899444444,78505.44243142857,33267.36600333333,57275.46121565292,28810.481534591116,86073.40183572206,41490.505238167396,57661.54842360212,30122.245839663334,82362.09471040922,41649.466127487976,12626.393492307694,7943.844697864078,14158.214491034481,15211.84905777778,15427.028036478874,13917.128727457626,14158.214491034481,30489.591195555553,26546.944145806454,17211.549940994766,19232.30204403509,57930.50383851143,33676.36356234356,79644.15858953625,71673.14561478261,40424.824441012264,44893.15228739509,78133.06605870143,38849.12232362264,45220.150024868635,20520.453398064255,24568.263376701463,24216.60555340177,24198.750762352942,45326.045999253096,10119.292105185184,3132.014978604652,13681.83374636221,14021.04340415189,14487.945758198357,14967.384892857699,28019.145157978717,4655.2607129184535,83690.35817966498,52231.960601129955,7158.318870094569,14078.954828691387,10517.810398810776,29637.006960029707,23539.196348592275,27251.920658701983,72621.23965160351,36118.24062231579,19345.82080588235,16110.537908235292,457.41591421800956,256.6881145458456,295.731652173913,366.2219000000001,451.7369999999999,325.040294117647,4363.776051342283,1396.797919957157,1204.0887692307695,824934.0013199999,2826.5763547151623,451.7369999999999,451.7369999999999,51255.94967934214,52314.973170952384,7963.332710291971,543.5267066298343,20820.12808936709,6045.2893111111125,14407.759450526315,26546.944145806454,27206.767202727275,65934.0165,39693.06353457832,17675.99686387097,26546.944145806454,47076.88024285715,40674.76747074074,25124.88292465649,136.1207011918751,124.18174212034384,121.5,127.24985915492958,2.284615384615384,0.0
34,0.0,5117.91920378256,102357.90929542537,65435.09781906553,91908.023,58062.27153138559,52240.236110905586,35374.520725993825,35374.520725993825,38924.169585993215,43717.57210952382,79492.80167450522,88199.77060707487,46846.82059020409,52419.45582111416,80609.7806059649,32302.4315171831,102130.24292222223,44568.24155475728,74389.89369457407,39063.65499415376,112021.10685820165,54702.5591649452,75396.94182718963,40746.88137257883,108965.21990432512,56924.890550012235,16882.294401697414,10482.912743678162,19074.77706666667,20629.756243964348,20912.66695004566,18646.147061210013,19074.77706666667,40616.016581769916,35022.5640767939,22908.092,25030.967896125614,75565.9227048421,43885.10356533078,103745.4921612957,93403.95759134958,52660.33368998165,58506.762224649676,102357.90929542537,54089.42892443581,59447.2537637781,27143.128019636468,32805.15364454906,32835.76648104081,32859.35361428079,59570.81108208301,13358.449717660822,4281.107494144487,18369.257925751564,18780.108296891383,19294.81492419833,19927.56809624156,36561.44418418327,6350.905470812325,105655.14644678161,65435.09781906553,9471.630823409563,18389.432292312576,13721.966993813814,40223.56519415074,30311.242102957036,35374.520725993825,95343.70681930291,50291.39358617087,25322.447900883977,21403.425542803743,648.0498871794871,370.38433765649256,423.25111111111113,521.5479755968169,630.8142043818466,486.68,6082.839344295302,1947.0516460008857,1678.4267692307694,1149908.0018399998,3816.782711418861,630.8142043818466,630.8142043818466,69605.0000569697,72923.90199587302,10965.883667692307,768.6745552238805,28303.136248395058,8271.889363636363,17947.33298627451,33001.589119856115,37004.831233548386,76574.69426666669,48329.09633157894,24246.71127862434,36415.99446793651,64696.76505436619,51019.152511111104,30574.73566666666,194.75350238919097,173.5025664223136,178.27017543859648,181.8384775086505,3.184615384615386,0.0
35,0.0,4389.631743016761,86313.10707291577,56738.20997818182,77589.92351262135,50425.0821850505,42382.882690615705,28676.346078533432,28676.346078533432,31341.88909753339,35634.33051428571,66035.72667933884,73314.51721284405,39020.72518197459,43540.53831576882,64436.15383225807,26765.697183892615,85026.4017787234,36617.29130642203,60188.22000890101,32969.70552180748,87870.76577335445,45364.25243135833,61224.587158542825,34112.026211028395,89424.29841845692,48039.87089398779,13955.201719298248,8634.780549891067,15856.35538007968,17425.561859518595,17697.867777777774,15454.08358252427,15856.35538007968,33818.352284745764,28288.85072624114,18877.430371563976,20307.43831690112,61363.95845167434,35570.66876591801,83953.63248537817,75534.38788967863,41804.8549539267,46431.66230697675,83602.02748820082,46923.55930439484,48742.1980350294,22266.4403150838,27003.815593028918,27601.718699653975,27620.888784930747,48879.641003133416,10939.428946556473,3648.2949968313137,15211.366863629115,15497.561039898203,15981.054155129905,16500.634180646215,29681.95852190477,5407.260049931412,84130.54531578948,51666.47335208278,7798.871585022652,14946.402498031557,11149.788746142618,34020.6436804433,24265.774788776627,28532.35921041488,77741.03223315174,43635.88359453552,20538.63430103093,17697.867777777774,571.8146493506495,333.2072713403163,372.99820224719105,462.7750661268556,548.5340907668233,456.3333333333333,5289.425516778523,1693.0883878268576,1459.5015384615385,1333253.3345333333,3209.9600842105256,548.5340907668233,548.5340907668233,58657.17848816446,62420.02560000001,9421.356048456057,674.0076992481203,23729.591009523807,7063.081142857144,13857.397029965154,25397.769806369426,30927.8035379845,49920.03200000001,36617.29130642203,20753.41013333333,31170.051199999998,56258.05656901409,40736.36573061224,22019.519913812153,174.25682001614206,151.41393971820938,163.16818950930625,162.77966101694915,2.769230769230769,0.0
36,0.0,1944.3616398019797,37386.04608003743,24998.783456603618,33671.87478053933,22634.039480916876,17785.800358217817,12012.219663084335,12012.219663084335,13026.434092824382,14964.021600000002,28265.898240452825,31322.895349421608,16677.11130800557,18559.058746314055,27236.739152727267,11428.996412866243,35258.12682705882,15616.194613043475,25521.303604561715,14254.27354609311,36021.70129329231,19524.981571207038,25633.523375363882,14670.312892408652,37777.78412674193,20771.411907203503,5924.3192606622515,3667.7911837037036,6782.22933818182,7591.161124067795,7722.662449655172,6581.939321816309,6782.22933818182,14480.151352258063,11728.733422352943,7999.754605714285,8375.25347327103,25751.97818004584,14914.187784956812,35820.58274117929,32222.074560129025,17821.161001142857,19809.661309461964,35120.259216000006,20845.686049642685,20670.331073604993,9383.186674295135,11378.105748079895,11924.159980365446,11956.032347780145,20725.261280740488,4627.281915233161,1605.036110865998,6505.410373883222,6666.62343174386,6828.7006400886885,7047.773432266648,12438.038448012472,2373.7730142168675,34983.46450491829,21367.10669566944,3314.804067556217,6222.7443966509045,4677.344468630008,14864.683995655623,10008.675113142855,11860.92082289623,32691.28262727273,19381.49241415534,8576.47781138756,7495.423773138076,262.60966115702485,155.033292519177,170.12945454545456,212.22578024691356,246.8403408450705,222.40285714285704,2380.2414825503356,761.8897745220858,656.7756923076923,599964.0005399999,1395.0690473131956,246.8403408450705,246.8403408450705,25532.19449018182,27656.319392307694,4169.684516635514,305.2168502835538,10368.655417456646,3067.55267586207,5696.540596433121,10429.147239069767,13396.85994089552,22464.014400000004,14480.151352258063,9194.804330769231,13810.17724615385,24964.01296,16630.686106666668,8220.919973944954,80.87135753749013,68.41513818246487,76.92599018003274,75.52507462686567,1.246153846153847,0.0
37,0.0,3084.19616404117,57481.69715568254,38660.31277573966,51913.34234687454,35178.96189859174,26670.14206407834,17988.09514064779,17988.09514064779,19340.036666036794,22249.73000769231,43032.65844716345,47717.96488471334,25247.443356164047,28042.80512179845,40787.09101253522,17411.927658072287,53645.719363703705,23908.977238760333,38639.64649907985,21514.60463224891,54279.6583478265,30429.832462848783,38304.39822039295,22429.490950408977,56868.606951305635,31842.338986441708,8976.361002772586,5573.217311165049,10299.22405714286,11755.179669023704,12025.402933333335,9925.216191564698,10299.22405714286,22079.442570152674,17203.953481904762,12025.402933333335,12356.451305643835,38608.688416666664,22335.859948822395,54046.493155940305,48681.51305331934,26969.058144027033,29962.731947747416,52573.59492636841,32489.725053365877,31409.04061528889,14074.613114237816,17000.872829411768,18354.744087698415,18401.625444423298,31498.065824014142,6998.080260559611,2522.397134377224,9944.03273912892,10116.639458731424,10410.74437462164,10736.277927993866,18639.65942129529,3728.122923289817,52288.58646311192,32021.672233699115,5032.563668327364,9242.924289864015,7013.564917783224,22301.32828377872,14829.1201470308,17592.686721863054,48845.89578047386,30213.426529390403,12661.364365614034,11270.19924,432.7584858347386,258.08713344817323,274.0974545454545,347.9819214484679,397.6872158059468,390.0388461538461,3834.83349966443,1227.489081174472,1058.1386153846154,966608.6675366667,2168.011024259401,397.6872158059468,397.6872158059468,39559.50756679781,43881.41307939394,6578.282336407324,493.81292998102464,16234.186451460675,4775.507333333333,8323.60323017341,15125.301463298429,20656.326314285714,32164.248322222225,20805.349662517983,14442.057999999999,21746.54984819549,39131.21064918919,24311.782409159663,12282.493681914893,134.8482857142857,109.91549821810406,129.02049284578695,125.6301620745543,2.007692307692309,0.0
38,0.0,3232.659403942614,58208.69318372932,38882.74829409045,52480.39117135593,35488.485747596336,26501.875080170525,17826.10911826832,17826.10911826832,19026.720294738916,22080.900542857147,43173.72655057043,47925.63612507121,25100.37585433766,27765.682648901253,40727.49724421052,17551.690923636364,53386.29384206896,24156.78968,38731.66762030424,22020.96131235763,55513.49237247408,31327.257023052407,37877.588828961656,22611.40768974941,56564.60662533073,32130.102294617536,8923.61419637681,5615.824937655678,10237.096632259138,11976.91477645631,12288.675419561752,9843.199746200846,10237.096632259138,21923.859312836878,16427.41998212766,11953.583855968993,11958.24280281931,38351.90357957745,22128.451324179674,54039.23940348865,48603.63984119153,26801.1206960104,29774.413344707405,51777.48342094315,32951.87362444196,31713.347996777535,13920.928447342807,16718.397206609054,18624.006823816155,18680.493837482467,31798.25626783042,7015.761350776255,2629.3293422222223,10000.335327700566,10252.20100967842,10495.703233056533,10810.95892465939,18500.926021497005,3882.264016234097,51777.48342094315,32095.70623254772,5057.0780926710695,9010.391557670178,6964.428703097008,22112.57838807153,14526.301169117649,17237.162694857147,48149.528486654744,30631.100616930686,12387.876386787148,11129.421610072202,476.12397993079594,284.8664915526963,297.0188390804598,378.6641186704385,425.11392034428803,456.52666666666676,4099.304775503356,1312.1435005658143,1131.1136923076922,1033271.3342633332,2233.01540511473,425.11392034428803,425.11392034428803,40513.93991436649,45526.25637411764,6873.261612505593,528.9842121673003,16785.883126956523,4781.948399999999,8032.113508067886,14560.707229433963,21026.480944149658,30938.031000000003,19683.271599936303,14986.60754932039,22565.779696277372,40727.49724421052,23602.162747404578,11770.14228870229,149.87224756918474,119.80811232202495,142.7562015503876,139.12731437598734,2.146153846153848,0.0
