ALLG-72;AMERICAN EXPERIENCE;AT2000 (Suavizada 10%)_FEM;AT2000 (Suavizada 10%)_MAS;AT-2000 FEMALE;AT-2000 MALE;AT-49 FEMALE;AT-49 MALE;AT-50;AT-55;AT-71;AT-83 FEMALE (Basic);AT-83 FEMALE (IAM);AT-83 MALE (Basic);AT-83 MALE (IAM);BR-EMSmt-v.2010-f;BR-EMSmt-v.2010-m;BR-EMSsb-v.2010-f;BR-EMSsb-v.2010-m;BR-EMSmt-v.2015-f;BR-EMSmt-v.2015-m;BR-EMSsb-v.2015-f;BR-EMSsb-v.2015-m;BR-EMSmt-v.2021-f;BR-EMSmt-v.2021-m;BR-EMSsb-v.2021-f;BR-EMSsb-v.2021-m;CSG-60;CSO-41;CSO-58;CSO58 - FEM - AGE LAST;CSO58 - FEM - AGE NEAREST;CSO58 - MAS - AGE LAST;CSO58 - MAS - AGE NEAREST;CSO58 FEMALE;CSO58 MALE;CSO80;EB7-75;GAM-71 FEMALE;GAM-71 MALE;GAM-83 - FEMALE (suav 10%);GAM83_BÁSICA - FEMALE;GAM83_BÁSICA - MASC;GAM-83 - MASC (suav 10%);GAM-94 FEMALE;GAM-94MALE;GKF-95;GKM-70;GKM-80;GKM-95;GR-95 MALE;GR-95FEMALE;GRUPAL AMERICANA;HUNTER SEMITROPICAL;IBGE 2006              Ambos os Sexos;IBGE 2007                 Ambos os Sexos;IBGE 2008                 Ambos os Sexos;IBGE 2009                 Ambos os Sexos;Prudential-50;Rentiers Français;RP-2000 FEMALE;RP-2000MALE;SGB-51;SGB-71;SGB-75;UP-84 F;UP-84 M;UP84_MAS_&_FEM;UP-94 FEMALE;UP-94 MALE;USTP-61;X-17;BENTZIEN;Experiência CAP;GRUPAL AMERICANA;IAPC;IBA (FERROVIARIOS);MULLER;RP-2000 DISABLED FEMALE;RP-2000 DISABLED MALE;RRB-44;TASA/1927;WINKLEVOSS;ZIMMERMANN;ZIMMERMANN (FERR. ALEMAES);ALVARO VINDAS;GRUPO AMERICANA;HUNTER'S;IAPB-57 Forte;IAPB-57 FRACA;IBA (FERROVIARIOS);LIGHT FORTE;LIGHT MEDIA;MULLER;PRUDENTIAL (FERR. APOSENT.);RGPS-99/02 M.M;RRB-1944 Mod - Fem;RRB-1944 Mod - Masc;TASA-1927;WYATT 1985 ;ZIMMERMANN EMPR. ESCRIT;Atuários Ingleses;Hubbard Laffitte;J.P. Jansen;Kinkelin;Moser;Samuel Dumas
1.3;0.04371;0.006878;0.011016;0.007734;0.012188;0.013759;0.02503;0.026412;0.022256;0.01877;0.009114;0.00809;0.015761;0.014199;0.00778;0.01481;0.00648;0.01107;0.0084053;0.0135129;0.0057864;0.0105349;0.009844995;0.015151087;0.006947167;0.011485939;0.037;0.04296;0.03474;0.0277884;0.02657;0.0363609;0.03474;0.02309;0.03021;0.02785;0.034364;0.010565;0.023643;0.007817;0.008686;0.019532;0.017579;0.009694;0.016239;0.0079057;0.030776;0.0289249;0.020031;0.01464;0.005448;0.03484;0.0559;0.021276142;0.021042288;0.02073135;0.020412847;0.025212;0.03819;0.010954;0.014409;0.061814;0.043445;0.050995;0.018685;0.029634;0.024847;0.010423;0.017462;0.02828;0.03474;0.0619;0.072298105;0.115;0.0633;0.0653;1;0.029594;0.052213;0.076;0.00067;0.04695;0.0653;0.0653;0.011542;0.00628;0.02344;0.059;0.0225;0.0929;0.02907;0.02953;1;1;0.01648;0.0246;0.0164;0.01158;0.01622;0.08293;20.258;15.161;19.95;16.97;1.3;1
1.3;0.04765;0.007555;0.012251;0.008491;0.013572;0.015272;0.027193;0.029045;0.024491;0.02029;0.010012;0.008888;0.017467;0.015717;0.0085;0.01616;0.0071;0.0121;0.0090414;0.0143795;0.006393;0.0114564;0.010795549;0.016596064;0.007643038;0.012623756;0.04032;0.04656;0.03804;0.0303751;0.02904;0.0398247;0.03804;0.02525;0.03308;0.03044;0.037395;0.011621;0.026316;0.008681;0.009646;0.022004;0.019804;0.010764;0.018034;0.0091493;0.033807;0.0318731;0.022342;0.015691;0.006083;0.03697;0.06069;0.022948176;0.022715373;0.022386095;0.022050738;0.027729;0.0414;0.012163;0.016075;0.067822;0.047491;0.055953;0.020517;0.032073;0.027232;0.011574;0.019391;0.03053;0.03804;0.0641;0.074015751;0.115;0.0641;0.0685;1;0.031325;0.05445;0.079;0.00083;0.04938;0.0685;0.0685;0.013087;0.0073;0.02509;0.059;0.02487;0.1034;1;0.01719;1;1;0.0139;0.0246;0.0164;0.01429;0.0171;0.09509;21.41;15.128;20.74;17.57;1.3;1
1.3;0.052;0.008287;0.013657;0.009288;0.01516;0.016963;0.029577;0.031867;0.026911;0.02199;0.010931;0.009731;0.019373;0.017414;0.00927;0.01763;0.00775;0.01323;0.0097934;0.0156326;0.0071061;0.0124987;0.011838696;0.018178971;0.008409008;0.013873484;0.04401;0.05046;0.04168;0.0332207;0.03175;0.0436032;0.04168;0.02761;0.03624;0.03319;0.040733;0.012877;0.029188;0.009702;0.01078;0.024699;0.022229;0.011763;0.019859;0.0106232;0.037131;0.0351106;0.025002;0.016891;0.006795;0.0393;0.06595;0.024870131;0.024637073;0.024295579;0.023946706;0.030456;0.04491;0.013445;0.017871;0.074415;0.051963;0.061387;0.022562;0.034743;0.029634;0.012648;0.021354;0.03301;0.04168;0.0672;0.07596426;0.115;0.0672;0.0715;1;0.033234;0.056909;0.082;0.00104;0.05195;0.0715;0.0715;0.014847;0.0088;0.02682;0.0592;0.02781;0.115;1;0.01995;1;1;0.01138;0.0246;0.0164;0.01791;0.01804;0.11103;21.991;15.5;21.8;18.18;1;1
1.3;0.05676;0.009102;0.015233;0.010163;0.016946;0.018853;0.032202;0.034836;0.029531;0.02389;0.011916;0.010653;0.021486;0.019296;0.01009;0.01925;0.00843;0.01446;0.0105983;0.0167943;0.0079214;0.0135974;0.012983925;0.019913618;0.009251694;0.015249678;0.04803;0.0547;0.04561;0.0363609;0.03474;0.0476512;0.04561;0.03021;0.03966;0.03617;0.04437;0.014461;0.032435;0.010922;0.012135;0.027574;0.024817;0.012709;0.021729;0.012332;0.040775;0.0386623;0.028012;0.018278;0.007572;0.0418;0.07171;0.027027212;0.02679276;0.026443492;0.026083472;0.033352;0.04876;0.01486;0.019802;0.081642;0.056855;0.067341;0.024847;0.037667;0.032073;0.013665;0.023364;0.03573;0.04561;0.0712;0.078154448;0.115;0.0712;0.075;1;0.035335;0.059613;0.086;0.00132;0.05466;0.0744;0.07438;0.016852;0.01057;0.02863;0.0599;0.03109;0.1279;1;0.0231;1;1;0.00916;0.0246;0.0164;0.0228;0.01902;0.12901;22.729;16.188;23.5;18.81;1;1
1.3;0.06199;0.010034;0.016979;0.011165;0.01892;0.020964;0.035092;0.037916;0.032367;0.026;0.013027;0.011697;0.02381;0.021371;0.011;0.02102;0.00919;0.01581;0.0115216;0.0183789;0.0088362;0.0150356;0.014241229;0.021813753;0.010180097;0.016763552;0.05233;0.0593;0.04979;0.0398247;0.03804;0.0519144;0.04979;0.03308;0.0433;0.03951;0.048239;0.016477;0.036106;0.012385;0.013761;0.030589;0.02753;0.01373;0.02373;0.0142806;0.044768;0.042555;0.031371;0.019886;0.008398;0.04443;0.07802;0.02935912;0.029121842;0.028766256;0.028395605;0.036376;0.05298;0.016742;0.022206;0.089561;0.062084;0.07386;0.027232;0.040871;0.034743;0.014763;0.025516;0.03866;0.04979;0.0755;0.080597766;0.115;0.0755;0.0811;1;0.037635;0.062583;0.089;0.00172;0.05754;0.078;0.0775;0.019135;0.01284;0.03052;0.0611;0.03476;0.1422;1;0.02669;1;1;0.0085;0.0246;0.0164;0.02958;1;0.15509;1;17.081;25.9;19.46;1;1
1.3;0.06767;0.011117;0.018891;0.012339;0.021071;0.023321;0.038272;0.041101;0.035436;0.02834;0.014326;0.012905;0.026353;0.023647;0.01202;0.02295;0.01006;0.0173;0.0124819;0.0202899;0.0097454;0.0166761;0.015620726;0.023894204;0.01120288;0.018430056;0.05686;0.06427;0.05415;0.0436032;0.04168;0.0563373;0.05415;0.03624;0.04709;0.0433;0.052275;0.019;0.040008;0.014128;0.015698;0.033727;0.030354;0.014953;0.025951;0.0164736;0.049141;0.0468165;0.035081;0.02175;0.009262;0.04714;0.08493;0.031838521;0.031598454;0.031234439;0.030851938;0.039509;0.0576;0.018579;0.02457;0.09823;0.068386;0.080994;0.029634;0.044504;0.037667;0.016079;0.027905;0.04182;0.05415;0.0807;0.083306311;0.115;0.0807;1;1;0.04014;0.065841;0.092;1;0.06056;0.081;0.08095;0.021734;0.01575;0.03249;0.0628;0.03886;1;1;1;1;1;1;0.0246;0.0164;1;1;0.18929;1;18.236;1;20.12;1;1
1.3;0.07373;0.012386;0.020967;0.013734;0.023388;0.025954;0.041771;0.04442;0.038756;0.03093;0.015872;0.014319;0.02912;0.026131;0.01312;0.02508;0.01102;0.01893;0.0136001;0.0226976;0.010748;0.0187002;0.017134968;0.026170821;0.01233214;0.020263988;0.06158;0.06966;0.05865;0.0476512;0.04561;0.0608855;0.05865;0.03966;0.051;0.04765;0.056458;0.021911;0.043827;0.01616;0.017955;0.037078;0.03337;0.016506;0.028481;0.018916;0.053928;0.0514762;0.03914;0.023889;0.010151;0.04988;0.09251;0.034508599;0.034267655;0.033891748;0.033495906;0.042761;0.06266;0.020665;0.027281;0.107713;0.075048;0.088795;0.032073;0.048504;0.040871;0.017748;0.030625;0.0453;0.05865;0.0864;0.086292848;0.115;0.0864;1;1;0.042851;0.069405;0.095;1;0.06375;0.083;0.08484;0.024695;0.01936;0.03454;0.065;0.04344;1;1;1;1;1;1;0.0246;0.0164;1;1;0.22127;1;19.692;1;20.8;1;1
1.3;0.08018;0.013871;0.023209;0.015391;0.025871;0.028892;0.04562;0.047987;0.042346;0.0338;0.017717;0.01598;0.032123;0.028835;0.0143;0.0274;0.01204;0.02072;0.0147735;0.0254119;0.0117749;0.0208752;0.018798279;0.02866308;0.013573662;0.02228232;0.06642;0.0755;0.06326;0.0519144;0.04979;0.0656105;0.06326;0.0433;0.05501;0.05264;0.060731;0.025112;0.047489;0.018481;0.020534;0.040756;0.03668;0.018344;0.031201;0.0216123;0.059164;0.0565645;0.043549;0.026286;0.011054;0.0526;0.10077;0.037378351;0.037139676;0.036746246;0.03633468;0.046204;0.06819;0.02297;0.030387;0.118075;0.082003;0.097319;0.034743;0.052913;0.044504;0.019724;0.033549;0.04915;0.06326;0.0942;0.089570812;0.115;0.0942;1;1;0.045769;0.073292;0.099;1;0.06713;0.085;0.08925;0.028066;0.02386;0.03667;0.0678;0.04856;1;1;1;1;1;1;0.0246;0.0164;1;1;0.25258;1;21.5;1;21.49;1;1
1.3;0.08703;0.015592;0.025644;0.017326;0.028552;0.032171;0.049852;0.051822;0.046226;0.03698;0.019883;0.017909;0.035398;0.031794;0.01558;0.02994;0.01313;0.02268;0.0164225;0.0280659;0.0128002;0.0232898;0.020624248;0.031392323;0.014941873;0.024504775;0.07153;0.08181;0.06812;0.0563373;0.05415;0.0706525;0.06812;0.04709;0.05923;0.05819;0.06521;0.028632;0.051221;0.021092;0.023435;0.044876;0.040388;0.020381;0.034051;0.0245675;0.06489;0.0621128;0.048308;0.028914;0.011961;0.05534;0.10987;0.04046221;0.040227633;0.03981175;0.039382362;0.049905;0.07424;0.025458;0.0339;0.129387;0.089417;0.106626;0.037667;0.057775;0.048504;0.021915;0.036614;0.05342;0.06812;0.1014;0.093154323;0.114;0.1014;1;1;0.048895;0.077512;0.103;1;0.07069;0.087;0.09429;0.031904;0.02924;0.03888;0.0712;0.05429;1;1;1;1;1;1;0.0246;0.0164;1;1;0.28856;1;25;1;22.19;1;1
1.3;0.09437;0.017564;0.028304;0.019551;0.031477;0.035829;0.054501;0.055946;0.050417;0.04049;0.022383;0.020127;0.038986;0.035046;0.01699;0.03273;0.01433;0.02483;0.0182079;0.0298929;0.013845;0.0257844;0.022628826;0.034378188;0.016451793;0.026950655;0.07704;0.08864;0.07337;0.0608855;0.05865;0.0761643;0.07337;0.051;0.0638;0.06419;0.070004;0.032385;0.055293;0.023992;0.026658;0.049552;0.044597;0.022686;0.037211;0.0277862;0.071146;0.0681531;0.053416;0.031746;0.012878;0.05788;0.11972;0.043768943;0.043538754;0.043096979;0.042647566;0.053884;0.08085;0.028106;0.037834;0.141721;0.097453;0.116777;0.040871;0.063142;0.052913;0.024393;0.040012;0.05799;0.07337;0.1067;0.097058185;0.113;0.1098;1;1;0.05223;0.082067;0.106;1;0.07444;0.089;0.10007;0.036275;0.03537;0.04117;0.075;0.0607;1;1;1;1;1;1;0.0246;0.0164;1;1;0.33091;1;1;1;22.92;1;1
1.3;0.10231;0.019805;0.03122;0.022075;0.034686;0.039907;0.059609;0.060381;0.054941;0.04439;0.025228;0.022654;0.04293;0.038631;0.01856;0.03578;0.01566;0.02719;0.0203084;0.0326954;0.0151097;0.0286674;0.024831414;0.037645648;0.018116001;0.029635836;0.08314;0.09602;0.07918;0.0656105;0.06326;0.0823059;0.07918;0.05501;0.06885;0.07053;0.075299;0.036408;0.060068;0.027185;0.030205;0.054876;0.049388;0.025325;0.040858;0.0312732;0.077976;0.0747177;0.058875;0.034759;0.013868;0.06004;0.13053;0.047326977;0.047097878;0.046629407;0.046159353;0.058164;0.08806;0.030966;0.042169;0.155154;0.107087;0.127839;0.044504;0.068628;0.057775;0.027231;0.043933;0.06296;0.07918;0.11405;0.101297889;0.112;0.1192;1;1;0.055777;0.086951;0.11;1;0.07841;0.0972;0.1067;0.041252;0.04014;0.04354;0.08;0.06786;1;1;1;1;1;1;1;1;1;1;0.38147;1;1;1;23.65;1;1
1.3;0.11106;0.022328;0.034425;0.02491;0.038225;0.044451;0.065216;0.06514;0.059821;0.04872;0.028433;0.025509;0.047272;0.042587;0.0203;0.03912;0.01714;0.02977;0.0223018;0.0358784;0.0166446;0.0317212;0.027249539;0.041221651;0.01995069;0.032597169;0.08998;0.10399;0.0857;0.0706525;0.06812;0.0892151;0.0857;0.05923;0.07452;0.07712;0.081234;0.040769;0.065924;0.030672;0.03408;0.060842;0.054758;0.028366;0.045171;0.0350334;0.085427;0.0818389;0.064683;0.037928;0.015004;0.06203;0.14226;0.051179272;0.050944486;0.050449907;0.049960656;0.062761;0.09593;0.034105;0.046906;0.169765;0.117963;0.13988;0.048504;0.074648;0.063142;0.030501;0.04857;0.06867;0.0857;0.12238;0.105889607;0.111;0.1292;1;1;0.059545;0.092149;0.115;1;0.08259;0.1059;0.1143;0.046919;0.04401;0.04599;0.088;0.07587;1;1;1;1;1;1;1;1;1;1;0.44288;1;1;1;21.4;1;1
1.3;0.12083;0.025158;0.037948;0.028074;0.042132;0.049513;0.071368;0.070253;0.065081;0.0535;0.032017;0.028717;0.052054;0.046951;0.02221;0.04278;0.01876;0.03261;0.0247974;0.0398857;0.0186115;0.0348424;0.029905156;0.04513145;0.021973479;0.035857008;0.09771;0.11259;0.09306;0.0761643;0.07337;0.0969267;0.09306;0.0638;0.08092;0.0839;0.087909;0.045472;0.072595;0.034459;0.038288;0.06742;0.060678;0.031727;0.050211;0.0390713;0.093549;0.0895481;0.07084;0.041232;0.016352;0.06407;0.15502;0.055365605;0.055114604;0.054596398;0.05409108;0.067697;0.10452;0.037595;0.052123;0.185633;0.130283;0.152972;0.052913;0.081256;0.068628;0.034115;0.053991;0.07535;0.09306;0.13189;0.110850178;0.11;0.1391;1;1;0.063545;0.09764;0.122;1;0.087;0.115;0.12262;0.055371;0.04667;0.04852;0.095;0.08482;1;1;1;1;1;1;1;1;1;1;0.51909;1;1;1;25.17;1;1
1.3;0.13173;0.028341;0.041812;0.031612;0.046427;0.055147;0.078113;0.075741;0.070747;0.05879;0.036029;0.032328;0.057325;0.051755;0.02431;0.04679;0.02055;0.03573;0.0276023;0.0429656;0.0210603;0.0382344;0.032823987;0.049411848;0.024206496;0.039444646;0.10625;0.12186;0.10119;0.0823059;0.07918;0.1053509;0.10119;0.06885;0.08799;0.09105;0.095268;0.050616;0.079692;0.038549;0.042832;0.074583;0.067125;0.035362;0.055861;0.0433919;0.102392;0.0978757;0.077348;0.044649;0.017972;0.06684;0.16893;0.059909872;0.059631469;0.05909127;0.058572332;0.072997;0.11386;0.041506;0.057927;0.202839;0.144029;0.167188;0.057775;0.088518;0.074648;0.038024;0.060066;0.08302;0.10119;0.1423;0.11619709;0.109;0.1503;1;1;0.067793;0.103392;0.132;1;0.09165;0.1249;0.13304;0.060718;0.04942;0.05113;0.1042;0.09482;1;1;1;1;1;1;1;1;1;1;0.6132;1;1;1;25.95;1;1
1.3;0.14447;0.031933;0.046037;0.03558;0.051128;0.061415;0.085503;0.081627;0.076847;0.0646;0.040525;0.036395;0.063132;0.057026;0.02674;0.05118;0.02264;0.03914;0.0309387;0.0479174;0.0240473;0.0417852;0.036031467;0.054094348;0.026670488;0.043396133;0.11548;0.13185;0.10998;0.0892151;0.0857;0.1143924;0.10998;0.07452;0.09564;0.09884;0.103168;0.056085;0.087431;0.042945;0.047717;0.0823;0.07407;0.039396;0.062027;0.0479999;0.112012;0.1068498;0.084205;0.048159;0.019917;1;0.18397;1;1;1;1;0.078684;0.12403;0.045879;0.064368;0.221464;0.159043;0.182604;0.063142;0.096218;0.081256;0.042361;0.066696;0.09208;0.10998;0.156;0.121948452;0.112;0.1634;1;1;0.072312;0.109372;0.144;1;0.09654;0.1355;0.14426;0.069084;1;0.05382;0.1136;1;1;1;1;1;1;1;1;1;1;1;0.74399;1;1;1;26.75;1;1
1.3;0.1586;0.035985;0.050643;0.04003;0.05625;0.068383;0.093593;0.087937;0.083411;0.0709;0.045561;0.040975;0.069523;0.062791;0.02962;0.05598;0.02516;0.04289;0.034852;0.0528419;0.0273368;0.0457989;0.039555013;0.059213481;0.029390612;0.047743974;0.12532;0.1426;0.11935;0.0969267;0.09306;0.1239481;0.11935;0.08092;0.10378;0.10748;0.111553;0.061853;0.095445;0.047655;0.05295;0.090538;0.081484;0.043952;0.068615;0.0529;0.122464;0.1164961;0.091412;0.051743;0.022237;1;0.20014;1;1;1;1;0.084782;0.13508;0.05078;0.072041;0.241589;0.176815;0.199296;0.068628;0.10431;0.088518;0.04726;0.07378;1;0.11935;0.17137;0.128122959;0.126;0.1741;1;1;0.077135;0.115544;0.159;1;0.10171;1;0.15649;0.078608;1;0.05659;0.1232;1;1;1;1;1;1;1;1;1;1;1;0.92;1;1;1;1;1;1
1.3;0.1743;0.040552;0.055651;0.045017;0.061809;0.076121;0.102443;0.0947;0.090471;0.07767;0.051194;0.046121;0.076547;0.069081;0.03307;0.06125;0.02817;0.047;0.0394659;0.0586542;0.0307907;0.049948;0.043428125;0.064808708;0.032397358;0.05253481;0.13563;0.15416;0.12917;0.1053509;0.10119;0.1339226;0.12917;0.08799;0.11232;0.11725;0.120277;0.067936;0.103691;0.052691;0.058546;0.099244;0.08932;0.049153;0.075532;0.058097;0.133806;0.1268364;0.098969;0.055383;0.024976;1;0.21788;1;1;1;1;0.091319;0.14708;0.056294;0.080486;0.2632;0.195857;0.217339;0.074648;0.112816;0.096218;0.052853;0.081217;1;0.12917;0.18711;0.134739839;0.141;0.1892;1;1;0.082298;0.121877;0.174;1;0.10715;1;1;0.089453;1;0.05944;0.133;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1.3;0.19156;0.04569;0.06108;0.0506;0.067826;0.084707;0.112113;0.101944;0.098061;0.08494;0.057483;0.051889;0.084229;0.075908;0.03711;0.06701;0.03176;0.0515;0.0444953;0.0638227;0.0342908;0.0544018;0.047685313;0.070923478;0.03571902;0.057814845;0.14635;0.16657;0.13938;0.1143924;0.10998;0.1442973;0.13938;0.09564;0.1212;0.12826;0.129281;0.074351;0.112303;0.058071;0.064523;0.108361;0.097525;0.054857;0.08251;0.0635957;0.146099;0.1378881;0.106876;0.059062;0.028152;1;0.23677;1;1;1;1;0.098322;0.16009;0.062506;0.089718;0.28664;0.216109;0.23681;0.081256;0.122079;0.10431;0.058986;0.088721;1;0.13938;0.20057;0.141818799;0.158;0.2035;1;1;0.087838;0.128343;0.192;1;0.11287;1;1;0.1018;1;0.06237;0.148;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1.3;0.21136;0.051456;0.066948;0.056865;0.074322;0.094224;0.122669;0.109694;0.106217;0.09287;0.064512;0.058336;0.092498;0.08323;0.04185;0.07332;0.03577;0.05645;0.0497225;0.0694993;0.0381713;0.0597001;0.052368064;0.077606262;0.039389308;0.063624141;0.15751;0.17988;0.15001;0.1239481;0.11935;0.1551241;0.15001;0.10378;0.13045;0.14025;0.138597;0.081501;0.121116;0.063807;0.070897;0.11783;0.106047;0.060979;0.089613;0.0694009;0.159402;0.1496631;0.115132;0.062764;0.031713;1;0.25721;1;1;1;1;0.105819;0.17417;0.069517;0.099779;0.311707;0.237657;0.257781;0.088518;0.132174;0.112816;0.065569;0.096358;1;0.15001;0.21224;0.149379943;0.178;0.2163;1;1;0.093794;0.134923;0.211;1;0.1189;1;1;0.115859;1;0.06538;0.162;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1.3;0.23555;0.057913;0.073275;0.063907;0.081326;0.10476;0.134178;0.117987;0.114977;0.10169;0.072368;0.065518;0.101261;0.090987;0.04749;0.08024;0.04042;0.06187;0.0559396;0.0773917;0.0428888;0.066509;0.05751492;0.084900227;0.043451209;0.070028391;0.1692;0.19413;0.16114;0.1339226;0.12917;0.1664679;0.16114;0.11232;0.14012;0.15295;0.148276;0.089179;0.130102;0.069918;0.077687;0.127595;0.114836;0.067738;0.09724;0.0755172;0.173775;0.1621666;0.123739;0.066473;0.03559;1;0.27978;1;1;1;1;0.113841;0.18939;0.077446;0.110757;0.338549;0.26062;0.280322;0.096218;0.143179;0.122079;0.072836;0.104559;1;0.16114;0.22315;0.157443689;0.199;0.2314;1;1;0.100203;0.141603;0.236;1;0.12524;1;1;0.131805;1;0.06847;0.186;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1.3;0.26568;0.065119;0.080076;0.071815;0.088863;0.116409;0.146709;0.126843;0.12438;0.11165;0.081137;0.073493;0.110424;0.099122;0.05413;0.08781;0.04582;0.06782;0.0627591;0.0847935;0.0490175;0.0744187;0.063181791;0.092858747;0.047944781;0.077088211;0.18146;0.20937;0.17282;0.1442973;0.13938;0.1783921;0.17282;0.1212;0.15027;0.16609;0.158359;0.097468;0.139315;0.07657;0.085078;0.137967;0.12417;0.075347;0.105792;0.0819495;0.189278;0.1753967;0.132695;0.070175;0.03972;1;0.3025;1;1;1;1;0.122415;0.20581;0.086376;0.122797;0.367217;0.301064;0.304497;0.10431;0.155147;0.132174;0.081018;0.113755;1;0.17282;0.22913;0.166030654;0.224;0.2459;1;1;0.107099;0.148374;0.266;1;0.13191;1;1;0.15009;1;0.07165;0.217;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1.3;0.30302;0.073136;0.08737;0.080682;0.096958;0.12927;0.160333;0.136307;0.134466;0.12305;0.090907;0.082318;0.119894;0.107577;0.0617;0.09609;0.05219;0.07434;0.0699435;0.0943216;0.0560458;0.0839599;0.069415458;0.101542411;0.052919508;0.084870072;0.19439;0.22563;0.18513;0.1551241;0.15001;0.1910205;0.18513;0.13045;0.16098;0.17955;0.168937;0.106452;0.148714;0.08387;0.093189;0.148744;0.13387;0.084023;0.115671;0.0887025;0.20597;0.1893429;0.142;0.073892;0.044041;1;0.32761;1;1;1;1;0.131575;0.22348;0.096337;0.136043;0.397746;0.345335;0.330364;0.112816;0.168208;0.143179;0.090348;0.124377;1;0.18513;0.23607;0.175161534;0.251;0.2601;1;1;0.114512;0.155235;0.303;1;0.13893;1;1;0.17084;1;0.07492;0.255;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1.3;0.34669;0.081991;0.095169;0.090557;0.105631;0.143445;0.175124;0.146397;0.145274;0.13612;0.101721;0.092017;0.129609;0.116316;0.0704;0.10517;0.05928;0.0815;0.0770216;0.101914;0.0632215;0.093439;0.076277355;0.111010819;0.058434309;0.093445726;0.20816;0.243;0.19825;0.1664679;0.16114;0.2045732;0.19825;0.14012;0.17239;0.19327;0.180129;0.116226;0.158486;0.091935;0.10215;0.160081;0.144073;0.09382;0.12698;0.095781;0.223906;0.2039858;0.151656;0.077791;0.048501;1;0.35383;1;1;1;1;0.141352;0.24248;0.107303;0.15059;0.43016;0.393903;0.357972;0.122079;0.182461;0.155147;0.100882;0.136537;1;0.19825;0.24451;0.18485695;0.282;0.2772;1;1;0.122464;0.162186;0.347;1;0.1463;1;1;0.194465;1;0.07833;0.3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1.3;0.39586;0.091577;0.103455;0.101307;0.114858;0.15904;0.191151;0.157153;0.156841;0.15107;0.113454;0.102491;0.139643;0.125394;0.08096;0.11511;0.06734;0.08935;0.0854361;0.113095;0.0703395;0.10497;0.083836708;0.121327201;0.064543874;0.102908263;0.22308;0.26144;0.21246;0.1783921;0.17282;0.2193681;0.21246;0.15027;0.18475;0.20729;0.192208;0.126893;0.168709;0.101354;0.112616;0.172066;0.154859;0.104594;0.139452;0.1031898;0.243139;0.2192962;0.161661;0.08206;0.053047;1;0.38241;1;1;1;1;0.151775;0.26283;0.119154;0.16642;0.464464;0.447646;0.387359;0.132174;0.19803;0.168208;0.112467;0.149949;1;0.21246;0.25774;0.195137281;0.316;0.2993;1;1;0.130972;0.169233;0.396;1;0.15404;1;1;0.221363;1;0.08203;0.3583;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1.3;0.45455;0.101758;0.112208;0.112759;0.124612;0.176161;0.208485;0.168604;0.169202;0.16804;0.125936;0.113605;0.150099;0.134887;0.0931;0.126;0.07651;0.09796;0.0952068;0.1207108;0.0776935;0.1143591;0.092162048;0.13256795;0.071332768;0.113357193;0.23955;0.28099;0.22814;0.1910205;0.18513;0.2358223;0.22814;0.16098;0.19838;0.22177;0.205495;0.138577;0.179452;0.11175;0.124167;0.184785;0.166307;0.116265;0.152931;0.1109336;0.263714;0.235235;0.172016;0.08688;0.057633;1;0.40988;1;1;1;1;0.162879;0.2846;0.131682;0.183408;0.500645;0.50773;0.418551;0.143179;0.215035;0.182461;0.125016;0.164442;1;0.22814;0.32373;0.206022462;0.355;0.3258;1;1;0.140049;0.183408;0.455;1;0.16219;1;1;0.251988;1;0.08652;0.4167;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1.3;0.53247;0.112395;0.121402;0.124733;0.134861;0.194913;0.227192;0.180783;0.182389;0.18715;0.138997;0.125227;0.161082;0.144873;0.10647;0.13792;0.08727;0.10741;0.1055215;0.1284853;0.085828;0.1247292;0.101333277;0.14480803;0.078876541;0.124887622;0.25806;0.30173;0.24577;0.2045732;0.19825;0.2544375;0.24577;0.17239;0.21371;0.23698;0.220333;0.151192;0.190489;0.123076;0.136751;0.198016;0.178214;0.128751;0.16726;0.1190172;0.285674;0.2517531;0.182721;0.092417;0.062214;1;0.44335;1;1;1;1;0.174694;0.3078;0.144604;0.199769;0.538669;0.543067;0.451557;0.155147;0.232983;0.19803;0.138442;0.179849;1;0.24577;0.36099;0.217531765;0.398;0.35;1;1;0.149698;0.199769;0.532;1;0.17094;1;1;1;1;0.09342;0.475;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
